Year;CompetitionCode;ChampionshipBlock;Sex;Event;CanonicalAthleteKey;Status;DataQuality;EmsPopulationGroup;ResultPopulationGroup;EmsCategory;ResultCategory;EmsName;ResultName
2025;25FRA016;RELEVES;F;FIGURES;FRA|2010|LE FORESTIER MAELYS;MATCH;USABLE;JUNIOR;JUNIOR;U17;U17;LE FORESTIER Maelys;Le Forestier Maelys
2025;25FRA016;RELEVES;F;SAUT;FRA|2010|LE FORESTIER MAELYS;MATCH;USABLE;JUNIOR;JUNIOR;U17;U17;LE FORESTIER Maelys;Le Forestier Maelys
2025;25FRA016;RELEVES;M;FIGURES;FRA|2008|MAROIS RAPHAEL;MATCH;USABLE;JUNIOR;JUNIOR;U17;U17;MAROIS Raphaël;Marois Raphael
2025;25FRA016;RELEVES;M;SLALOM;FRA|2008|MAROIS RAPHAEL;MATCH;USABLE;JUNIOR;JUNIOR;U17;U17;MAROIS Raphaël;Marois Raphael
2025;25FRA016;RELEVES;F;SLALOM;FRA|2009|MCCANN VENEZIA;MATCH;USABLE;JUNIOR;JUNIOR;U17;U17;MCCANN Venezia;Mccann Venezia
2025;25FRA016;RELEVES;F;COMBINE;FRA|2010|MOREL MELITINE;MATCH;USABLE;JUNIOR;JUNIOR;U17;U17;MOREL Melitine;Morel Melitine
2025;25FRA016;RELEVES;F;FIGURES;FRA|2010|MOREL MELITINE;MATCH;USABLE;JUNIOR;JUNIOR;U17;U17;MOREL Melitine;Morel Melitine
2025;25FRA016;RELEVES;F;SAUT;FRA|2010|MOREL MELITINE;MATCH;USABLE;JUNIOR;JUNIOR;U17;U17;MOREL Melitine;Morel Melitine
2025;25FRA016;RELEVES;F;SLALOM;FRA|2010|MOREL MELITINE;MATCH;USABLE;JUNIOR;JUNIOR;U17;U17;MOREL Melitine;Morel Melitine
2025;25FRA016;RELEVES;M;COMBINE;FRA|2009|POITOUX CHRISTMANN CHARLES;MATCH;USABLE;JUNIOR;JUNIOR;U17;U17;POITOUX CHRISTMANN Charles;Poitoux Charles
2025;25FRA016;RELEVES;M;FIGURES;FRA|2009|POITOUX CHRISTMANN CHARLES;MATCH;USABLE;JUNIOR;JUNIOR;U17;U17;POITOUX CHRISTMANN Charles;Poitoux Charles
2025;25FRA016;RELEVES;M;SAUT;FRA|2009|POITOUX CHRISTMANN CHARLES;MATCH;USABLE;JUNIOR;JUNIOR;U17;U17;POITOUX CHRISTMANN Charles;Poitoux Charles
2025;25FRA016;RELEVES;M;SLALOM;FRA|2009|POITOUX CHRISTMANN CHARLES;MATCH;USABLE;JUNIOR;JUNIOR;U17;U17;POITOUX CHRISTMANN Charles;Poitoux Charles
2025;25FRA016;RELEVES;M;SLALOM;FRA|2010|SAUNIER THIMOTE;MATCH;USABLE;JUNIOR;JUNIOR;U17;U17;SAUNIER Thimote;Saunier Thimot
2025;25FRA016;RELEVES;F;SLALOM;FRA|2011|CORTES LILOU;RESULT_ADDITIONAL_CATEGORY;USABLE;;JUNIOR;;U17;;Cortes Lilou
2025;25FRA018;SENIOR;F;SLALOM;FRA|1984|BUISAN CLEMENCE;MATCH;USABLE;SENIOR;SENIOR;35+;35+;BUISAN Clemence;Buisan Clemence
2025;25FRA018;SENIOR;M;COMBINE;FRA|1988|CHENE BERANGER;MATCH;USABLE;SENIOR;SENIOR;35+;35+;CHENE Beranger;Chene Beranger
2025;25FRA018;SENIOR;M;FIGURES;FRA|1988|CHENE BERANGER;MATCH;USABLE;SENIOR;SENIOR;35+;35+;CHENE Beranger;Chene Beranger
2025;25FRA018;SENIOR;M;SAUT;FRA|1988|CHENE BERANGER;MATCH;USABLE;SENIOR;SENIOR;35+;35+;CHENE Beranger;Chene Beranger
2025;25FRA018;SENIOR;M;SLALOM;FRA|1988|CHENE BERANGER;MATCH;USABLE;SENIOR;SENIOR;35+;35+;CHENE Beranger;Chene Beranger
2025;25FRA018;SENIOR;M;COMBINE;FRA|1980|CUELLAR MATHIEU;MATCH;USABLE;SENIOR;SENIOR;35+;35+;CUELLAR Mathieu;CUELLAR, Mathieu
2025;25FRA018;SENIOR;M;FIGURES;FRA|1980|CUELLAR MATHIEU;MATCH;USABLE;SENIOR;SENIOR;35+;35+;CUELLAR Mathieu;CUELLAR, Mathieu
2025;25FRA018;SENIOR;M;SAUT;FRA|1980|CUELLAR MATHIEU;MATCH;USABLE;SENIOR;SENIOR;35+;35+;CUELLAR Mathieu;CUELLAR, Mathieu
2025;25FRA018;SENIOR;M;SLALOM;FRA|1980|CUELLAR MATHIEU;MATCH;USABLE;SENIOR;SENIOR;35+;35+;CUELLAR Mathieu;CUELLAR, Mathieu
2025;25FRA018;SENIOR;M;COMBINE;FRA|1985|DELACOUR ARNAUD;MATCH;USABLE;SENIOR;SENIOR;35+;35+;DELACOUR Arnaud;Delacour Arnaud
2025;25FRA018;SENIOR;M;FIGURES;FRA|1985|DELACOUR ARNAUD;MATCH;USABLE;SENIOR;SENIOR;35+;35+;DELACOUR Arnaud;Delacour Arnaud
2025;25FRA018;SENIOR;M;SAUT;FRA|1985|DELACOUR ARNAUD;MATCH;USABLE;SENIOR;SENIOR;35+;35+;DELACOUR Arnaud;Delacour Arnaud
2025;25FRA018;SENIOR;M;SLALOM;FRA|1985|DELACOUR ARNAUD;MATCH;USABLE;SENIOR;SENIOR;35+;35+;DELACOUR Arnaud;Delacour Arnaud
2025;25FRA018;SENIOR;M;SLALOM;FRA|1980|FAISY JEAN BAPTISTE;MATCH;USABLE;SENIOR;SENIOR;35+;35+;FAISY Jean Baptiste;Faisy Jean Baptiste
2025;25FRA018;SENIOR;F;SLALOM;FRA|1983|HODDE MARIE;MATCH;USABLE;SENIOR;SENIOR;35+;35+;HODDE Marie;Hodde Marie
2025;25FRA018;SENIOR;M;COMBINE;FRA|1989|ROUSSET FLAVIEN;MATCH;USABLE;SENIOR;SENIOR;35+;35+;ROUSSET Flavien;Rousset Flavien
2025;25FRA018;SENIOR;M;FIGURES;FRA|1989|ROUSSET FLAVIEN;MATCH;USABLE;SENIOR;SENIOR;35+;35+;ROUSSET Flavien;Rousset Flavien
2025;25FRA018;SENIOR;M;SAUT;FRA|1989|ROUSSET FLAVIEN;MATCH;USABLE;SENIOR;SENIOR;35+;35+;ROUSSET Flavien;Rousset Flavien
2025;25FRA018;SENIOR;M;SLALOM;FRA|1989|ROUSSET FLAVIEN;MATCH;USABLE;SENIOR;SENIOR;35+;35+;ROUSSET Flavien;Rousset Flavien
2025;25FRA018;SENIOR;M;SLALOM;FRA|1985|SOURTY MARC;MATCH;USABLE;SENIOR;SENIOR;35+;35+;SOURTY Marc;Sourty Marc
2025;25FRA018;SENIOR;F;COMBINE;FRA|1987|SOURTY VIRGINIE;MATCH;USABLE;SENIOR;SENIOR;35+;35+;SOURTY Virginie;Sourty Virginie
2025;25FRA018;SENIOR;F;FIGURES;FRA|1987|SOURTY VIRGINIE;MATCH;USABLE;SENIOR;SENIOR;35+;35+;SOURTY Virginie;Sourty Virginie
2025;25FRA018;SENIOR;F;SAUT;FRA|1987|SOURTY VIRGINIE;MATCH;USABLE;SENIOR;SENIOR;35+;35+;SOURTY Virginie;Sourty Virginie
2025;25FRA018;SENIOR;F;SLALOM;FRA|1987|SOURTY VIRGINIE;MATCH;USABLE;SENIOR;SENIOR;35+;35+;SOURTY Virginie;Sourty Virginie
2025;25FRA018;SENIOR;M;COMBINE;FRA|1976|DORGEVILLE EDOUARD;MATCH;USABLE;SENIOR;SENIOR;45+;45+;DORGEVILLE Edouard;Dorgeville Edouard
2025;25FRA018;SENIOR;M;FIGURES;FRA|1976|DORGEVILLE EDOUARD;MATCH;USABLE;SENIOR;SENIOR;45+;45+;DORGEVILLE Edouard;Dorgeville Edouard
2025;25FRA018;SENIOR;M;SAUT;FRA|1976|DORGEVILLE EDOUARD;MATCH;USABLE;SENIOR;SENIOR;45+;45+;DORGEVILLE Edouard;Dorgeville Edouard
2025;25FRA018;SENIOR;M;SLALOM;FRA|1976|DORGEVILLE EDOUARD;MATCH;USABLE;SENIOR;SENIOR;45+;45+;DORGEVILLE Edouard;Dorgeville Edouard
2025;25FRA018;SENIOR;M;SLALOM;FRA|1969|DRAUX PHILIPPE;MATCH;USABLE;SENIOR;SENIOR;45+;45+;DRAUX Philippe;Draux Philippe
2025;25FRA018;SENIOR;M;SLALOM;FRA|1970|DUCROT NICOLAS;MATCH;USABLE;SENIOR;SENIOR;45+;45+;DUCROT Nicolas;DUCROT, Nicolas
2025;25FRA018;SENIOR;M;FIGURES;FRA|1972|GABRIEL RAOUL;MATCH;USABLE;SENIOR;SENIOR;45+;45+;GABRIEL Raoul;Gabriel Raoul
2025;25FRA018;SENIOR;M;SLALOM;FRA|1972|GABRIEL RAOUL;MATCH;USABLE;SENIOR;SENIOR;45+;45+;GABRIEL Raoul;Gabriel Raoul
2025;25FRA018;SENIOR;M;COMBINE;FRA|1972|HOUVET WILLIAM;MATCH;USABLE;SENIOR;SENIOR;45+;45+;HOUVET William;Houvet William
2025;25FRA018;SENIOR;M;FIGURES;FRA|1972|HOUVET WILLIAM;MATCH;USABLE;SENIOR;SENIOR;45+;45+;HOUVET William;Houvet William
2025;25FRA018;SENIOR;M;SAUT;FRA|1972|HOUVET WILLIAM;MATCH;USABLE;SENIOR;SENIOR;45+;45+;HOUVET William;Houvet William
2025;25FRA018;SENIOR;M;SLALOM;FRA|1972|HOUVET WILLIAM;MATCH;USABLE;SENIOR;SENIOR;45+;45+;HOUVET William;Houvet William
2025;25FRA018;SENIOR;M;COMBINE;FRA|1978|HUGONIN ALEXANDRE;MATCH;USABLE;SENIOR;SENIOR;45+;45+;HUGONIN Alexandre;HUGONIN, Alexandre
2025;25FRA018;SENIOR;M;FIGURES;FRA|1978|HUGONIN ALEXANDRE;MATCH;USABLE;SENIOR;SENIOR;45+;45+;HUGONIN Alexandre;HUGONIN, Alexandre
2025;25FRA018;SENIOR;M;SAUT;FRA|1978|HUGONIN ALEXANDRE;MATCH;USABLE;SENIOR;SENIOR;45+;45+;HUGONIN Alexandre;HUGONIN, Alexandre
2025;25FRA018;SENIOR;M;SLALOM;FRA|1978|HUGONIN ALEXANDRE;MATCH;USABLE;SENIOR;SENIOR;45+;45+;HUGONIN Alexandre;HUGONIN, Alexandre
2025;25FRA018;SENIOR;M;COMBINE;FRA|1975|MAROIS SEBASTIEN;MATCH;USABLE;SENIOR;SENIOR;45+;45+;MAROIS Sebastien;Marois Sebastien
2025;25FRA018;SENIOR;M;FIGURES;FRA|1975|MAROIS SEBASTIEN;MATCH;USABLE;SENIOR;SENIOR;45+;45+;MAROIS Sebastien;Marois Sebastien
2025;25FRA018;SENIOR;M;SAUT;FRA|1975|MAROIS SEBASTIEN;MATCH;USABLE;SENIOR;SENIOR;45+;45+;MAROIS Sebastien;Marois Sebastien
2025;25FRA018;SENIOR;M;SLALOM;FRA|1975|MAROIS SEBASTIEN;MATCH;USABLE;SENIOR;SENIOR;45+;45+;MAROIS Sebastien;Marois Sebastien
2025;25FRA018;SENIOR;M;COMBINE;FRA|1974|POISSONNIER ARNAUD;MATCH;USABLE;SENIOR;SENIOR;45+;45+;POISSONNIER Arnaud;Poissonnier Arnaud
2025;25FRA018;SENIOR;M;FIGURES;FRA|1974|POISSONNIER ARNAUD;MATCH;USABLE;SENIOR;SENIOR;45+;45+;POISSONNIER Arnaud;Poissonnier Arnaud
2025;25FRA018;SENIOR;M;SAUT;FRA|1974|POISSONNIER ARNAUD;MATCH;USABLE;SENIOR;SENIOR;45+;45+;POISSONNIER Arnaud;Poissonnier Arnaud
2025;25FRA018;SENIOR;M;SLALOM;FRA|1974|POISSONNIER ARNAUD;MATCH;USABLE;SENIOR;SENIOR;45+;45+;POISSONNIER Arnaud;Poissonnier Arnaud
2025;25FRA018;SENIOR;M;SLALOM;FRA|1973|ROCHER THIERRY;MATCH;USABLE;SENIOR;SENIOR;45+;45+;ROCHER Thierry;ROCHER, Thierry
2025;25FRA018;SENIOR;F;COMBINE;FRA|1975|TRIBLE FLORENCE;MATCH;USABLE;SENIOR;SENIOR;45+;45+;TRIBLE Florence;Trible Florence
2025;25FRA018;SENIOR;F;FIGURES;FRA|1975|TRIBLE FLORENCE;MATCH;USABLE;SENIOR;SENIOR;45+;45+;TRIBLE Florence;Trible Florence
2025;25FRA018;SENIOR;F;SAUT;FRA|1975|TRIBLE FLORENCE;MATCH;USABLE;SENIOR;SENIOR;45+;45+;TRIBLE Florence;Trible Florence
2025;25FRA018;SENIOR;F;SLALOM;FRA|1975|TRIBLE FLORENCE;MATCH;USABLE;SENIOR;SENIOR;45+;45+;TRIBLE Florence;Trible Florence
2025;25FRA018;SENIOR;M;SLALOM;FRA|1969|CLEMENCON GUILLAUME;MATCH;USABLE;SENIOR;SENIOR;55+;55+;CLEMENCON Guillaume;Clemencon Guillaume
2025;25FRA018;SENIOR;M;FIGURES;FRA|1960|DELAGE PASCAL;MATCH;USABLE;SENIOR;SENIOR;55+;55+;DELAGE Pascal;Delage Pascal
2025;25FRA018;SENIOR;M;SLALOM;FRA|1960|DELAGE PASCAL;MATCH;USABLE;SENIOR;SENIOR;55+;55+;DELAGE Pascal;Delage Pascal
2025;25FRA018;SENIOR;M;SLALOM;FRA|1959|GUYAMIER PATRICK;MATCH;USABLE;SENIOR;SENIOR;55+;55+;GUYAMIER Patrick;GUYAMIER, Patrick
2025;25FRA018;SENIOR;M;SLALOM;FRA|1964|MAJOREL FREDERIC;MATCH;USABLE;SENIOR;SENIOR;55+;55+;MAJOREL Frederic;Majorel Frederic
2025;25FRA018;SENIOR;M;SLALOM;FRA|1965|MARILLIER REGIS;MATCH;USABLE;SENIOR;SENIOR;55+;55+;MARILLIER Régis;MARILLIER, Rgis
2025;25FRA018;SENIOR;F;SLALOM;FRA|1966|MINOU CATHERINE;MATCH;USABLE;SENIOR;SENIOR;55+;55+;MINOU Catherine;Minou Catherine
2025;25FRA018;SENIOR;M;SLALOM;FRA|1963|NGUYEN NAM;MATCH;USABLE;SENIOR;SENIOR;55+;55+;NGUYEN Nam;Nguyen Nam
2025;25FRA018;SENIOR;M;COMBINE;FRA|1962|VIGNERON FREDERIC;MATCH;USABLE;SENIOR;SENIOR;55+;55+;VIGNERON Frederic;VIGNERON, Frederic
2025;25FRA018;SENIOR;M;FIGURES;FRA|1962|VIGNERON FREDERIC;MATCH;USABLE;SENIOR;SENIOR;55+;55+;VIGNERON Frederic;VIGNERON, Frederic
2025;25FRA018;SENIOR;M;SAUT;FRA|1962|VIGNERON FREDERIC;MATCH;USABLE;SENIOR;SENIOR;55+;55+;VIGNERON Frederic;VIGNERON, Frederic
2025;25FRA018;SENIOR;M;SLALOM;FRA|1962|VIGNERON FREDERIC;MATCH;USABLE;SENIOR;SENIOR;55+;55+;VIGNERON Frederic;VIGNERON, Frederic
2025;25FRA018;SENIOR;M;SLALOM;FRA|1959|BERGER ALAIN;MATCH;USABLE;SENIOR;SENIOR;65+;65+;BERGER Alain;Berger Alain
2025;25FRA018;SENIOR;M;SLALOM;FRA|1958|DUMINIL FREDERIC;MATCH;USABLE;SENIOR;SENIOR;65+;65+;DUMINIL Frederic;DUMINIL, Frederic
2025;25FRA018;SENIOR;M;SLALOM;FRA|1953|CHENESSEAU BRUNO;MATCH;USABLE;SENIOR;SENIOR;70+;70+;CHENESSEAU Bruno;CHENESSEAU, Bruno
2025;25FRA018;SENIOR;M;SLALOM;FRA|1950|LEPRINCE PHILIPPE;MATCH;USABLE;SENIOR;SENIOR;70+;70+;LEPRINCE Philippe;Leprince Philippe
2025;25FRA018;SENIOR;M;SLALOM;FRA|1947|PARPETTE JEAN-YVES;MATCH;USABLE;SENIOR;SENIOR;75+;75+;PARPETTE Jean-Yves;Parpette Jean-Yves
2025;25FRA206;U21_OPEN;F;COMBINE;FRA|2002|ANGUENOT INES;EMS_ONLY;RESULTS_INCOMPLETE_SUSPECTED;OPEN;;OPEN;;ANGUENOT Inès;
2025;25FRA206;U21_OPEN;F;FIGURES;FRA|2002|ANGUENOT INES;EMS_ONLY;RESULTS_INCOMPLETE_SUSPECTED;OPEN;;OPEN;;ANGUENOT Inès;
2025;25FRA206;U21_OPEN;F;SAUT;FRA|2002|ANGUENOT INES;EMS_ONLY;RESULTS_INCOMPLETE_SUSPECTED;OPEN;;OPEN;;ANGUENOT Inès;
2025;25FRA206;U21_OPEN;F;SLALOM;FRA|2002|ANGUENOT INES;EMS_ONLY;RESULTS_INCOMPLETE_SUSPECTED;OPEN;;OPEN;;ANGUENOT Inès;
2025;25FRA206;U21_OPEN;M;COMBINE;FRA|1994|BISCHOFBERGER OSCAR;EMS_ONLY;RESULTS_INCOMPLETE_SUSPECTED;OPEN;;OPEN;;BISCHOFBERGER Oscar;
2025;25FRA206;U21_OPEN;F;SLALOM;FRA|1991|COSTARD MANON;EMS_ONLY;RESULTS_INCOMPLETE_SUSPECTED;OPEN;;OPEN;;COSTARD Manon;
2025;25FRA206;U21_OPEN;M;COMBINE;FRA|1964|DUPLAN GUILLAUME;EMS_ONLY;RESULTS_INCOMPLETE_SUSPECTED;OPEN;;OPEN;;DUPLAN Guillaume;
2025;25FRA206;U21_OPEN;M;SLALOM;FRA|1964|DUPLAN GUILLAUME;EMS_ONLY;RESULTS_INCOMPLETE_SUSPECTED;OPEN;;OPEN;;DUPLAN Guillaume;
2025;25FRA206;U21_OPEN;F;COMBINE;FRA|2007|DUVERGER MARIE-LOU;EMS_ONLY;RESULTS_INCOMPLETE_SUSPECTED;OPEN;;OPEN;;DUVERGER Marie-Lou;
2025;25FRA206;U21_OPEN;F;FIGURES;FRA|2007|DUVERGER MARIE-LOU;EMS_ONLY;RESULTS_INCOMPLETE_SUSPECTED;OPEN;;OPEN;;DUVERGER Marie-Lou;
2025;25FRA206;U21_OPEN;F;SAUT;FRA|2007|DUVERGER MARIE-LOU;EMS_ONLY;RESULTS_INCOMPLETE_SUSPECTED;OPEN;;OPEN;;DUVERGER Marie-Lou;
2025;25FRA206;U21_OPEN;F;SLALOM;FRA|2007|DUVERGER MARIE-LOU;EMS_ONLY;RESULTS_INCOMPLETE_SUSPECTED;OPEN;;OPEN;;DUVERGER Marie-Lou;
2025;25FRA206;U21_OPEN;F;COMBINE;FRA|1965|LANCIEN ESCOLANO FLORENCE;EMS_ONLY;RESULTS_INCOMPLETE_SUSPECTED;OPEN;;OPEN;;LANCIEN ESCOLANO Florence;
2025;25FRA206;U21_OPEN;F;FIGURES;FRA|1965|LANCIEN ESCOLANO FLORENCE;EMS_ONLY;RESULTS_INCOMPLETE_SUSPECTED;OPEN;;OPEN;;LANCIEN ESCOLANO Florence;
2025;25FRA206;U21_OPEN;F;SAUT;FRA|1965|LANCIEN ESCOLANO FLORENCE;EMS_ONLY;RESULTS_INCOMPLETE_SUSPECTED;OPEN;;OPEN;;LANCIEN ESCOLANO Florence;
2025;25FRA206;U21_OPEN;F;SLALOM;FRA|1965|LANCIEN ESCOLANO FLORENCE;EMS_ONLY;RESULTS_INCOMPLETE_SUSPECTED;OPEN;;OPEN;;LANCIEN ESCOLANO Florence;
2025;25FRA206;U21_OPEN;F;SAUT;FRA|1991|MARTINI MARIE;EMS_ONLY;RESULTS_INCOMPLETE_SUSPECTED;OPEN;;OPEN;;MARTINI Marie;
2025;25FRA206;U21_OPEN;F;SLALOM;FRA|1991|MARTINI MARIE;EMS_ONLY;RESULTS_INCOMPLETE_SUSPECTED;OPEN;;OPEN;;MARTINI Marie;
2025;25FRA206;U21_OPEN;F;SLALOM;FRA|1999|MIERMONT LEA;EMS_ONLY;RESULTS_INCOMPLETE_SUSPECTED;OPEN;;OPEN;;MIERMONT Lea;
2025;25FRA206;U21_OPEN;F;COMBINE;FRA|2002|SONIER PERRINE;EMS_ONLY;RESULTS_INCOMPLETE_SUSPECTED;OPEN;;OPEN;;SONIER Perrine;
2025;25FRA206;U21_OPEN;F;FIGURES;FRA|2002|SONIER PERRINE;EMS_ONLY;RESULTS_INCOMPLETE_SUSPECTED;OPEN;;OPEN;;SONIER Perrine;
2025;25FRA206;U21_OPEN;F;SAUT;FRA|2002|SONIER PERRINE;EMS_ONLY;RESULTS_INCOMPLETE_SUSPECTED;OPEN;;OPEN;;SONIER Perrine;
2025;25FRA206;U21_OPEN;F;SLALOM;FRA|2002|SONIER PERRINE;EMS_ONLY;RESULTS_INCOMPLETE_SUSPECTED;OPEN;;OPEN;;SONIER Perrine;
2025;25FRA206;U21_OPEN;F;SLALOM;FRA|1987|WELTER CLAIRE-LISE;EMS_ONLY;RESULTS_INCOMPLETE_SUSPECTED;OPEN;;OPEN;;WELTER Claire-Lise;
2025;25FRA206;U21_OPEN;F;COMBINE;FRA|2006|CHEDAL EMMIE;EMS_ONLY;RESULTS_INCOMPLETE_SUSPECTED;U21;;U21;;CHEDAL Emmie;
2025;25FRA206;U21_OPEN;F;FIGURES;FRA|2006|CHEDAL EMMIE;EMS_ONLY;RESULTS_INCOMPLETE_SUSPECTED;U21;;U21;;CHEDAL Emmie;
2025;25FRA206;U21_OPEN;F;SAUT;FRA|2006|CHEDAL EMMIE;EMS_ONLY;RESULTS_INCOMPLETE_SUSPECTED;U21;;U21;;CHEDAL Emmie;
2025;25FRA206;U21_OPEN;F;SLALOM;FRA|2006|CHEDAL EMMIE;EMS_ONLY;RESULTS_INCOMPLETE_SUSPECTED;U21;;U21;;CHEDAL Emmie;
2025;25FRA206;U21_OPEN;M;COMBINE;FRA|2005|LAVAU CLARENS;EMS_ONLY;RESULTS_INCOMPLETE_SUSPECTED;U21;;U21;;LAVAU Clarens;
2025;25FRA206;U21_OPEN;M;COMBINE;FRA|2004|NOTAT HUGO;EMS_ONLY;RESULTS_INCOMPLETE_SUSPECTED;U21;;U21;;NOTAT Hugo;
2025;25FRA206;U21_OPEN;F;COMBINE;FRA|2007|VERMOT-GAUD ANDREA;EMS_ONLY;RESULTS_INCOMPLETE_SUSPECTED;U21;;U21;;VERMOT-GAUD Andrea;
2025;25FRA206;U21_OPEN;F;FIGURES;FRA|2007|VERMOT-GAUD ANDREA;EMS_ONLY;RESULTS_INCOMPLETE_SUSPECTED;U21;;U21;;VERMOT-GAUD Andrea;
2025;25FRA206;U21_OPEN;F;SAUT;FRA|2007|VERMOT-GAUD ANDREA;EMS_ONLY;RESULTS_INCOMPLETE_SUSPECTED;U21;;U21;;VERMOT-GAUD Andrea;
2025;25FRA206;U21_OPEN;F;SLALOM;FRA|2007|VERMOT-GAUD ANDREA;EMS_ONLY;RESULTS_INCOMPLETE_SUSPECTED;U21;;U21;;VERMOT-GAUD Andrea;
2025;25FRA206;U21_OPEN;M;FIGURES;FRA|1994|BISCHOFBERGER OSCAR;MATCH;RESULTS_INCOMPLETE_SUSPECTED;OPEN;OPEN;OPEN;OPEN;BISCHOFBERGER Oscar;Bischofberger Oscar
2025;25FRA206;U21_OPEN;M;SAUT;FRA|1994|BISCHOFBERGER OSCAR;MATCH;RESULTS_INCOMPLETE_SUSPECTED;OPEN;OPEN;OPEN;OPEN;BISCHOFBERGER Oscar;Bischofberger Oscar
2025;25FRA206;U21_OPEN;M;SLALOM;FRA|1994|BISCHOFBERGER OSCAR;MATCH;RESULTS_INCOMPLETE_SUSPECTED;OPEN;OPEN;OPEN;OPEN;BISCHOFBERGER Oscar;Bischofberger Oscar
2025;25FRA206;U21_OPEN;M;SLALOM;FRA|1992|DESCUNS SACHA;MATCH;RESULTS_INCOMPLETE_SUSPECTED;OPEN;OPEN;OPEN;OPEN;DESCUNS Sacha;Descuns Sacha
2025;25FRA206;U21_OPEN;M;COMBINE;FRA|2003|DUPLAN FRIBOURG POL;MATCH;RESULTS_INCOMPLETE_SUSPECTED;OPEN;OPEN;OPEN;OPEN;DUPLAN FRIBOURG Pol;Duplan-Fribourg Pol
2025;25FRA206;U21_OPEN;M;FIGURES;FRA|2003|DUPLAN FRIBOURG POL;MATCH;RESULTS_INCOMPLETE_SUSPECTED;OPEN;OPEN;OPEN;OPEN;DUPLAN FRIBOURG Pol;Duplan-Fribourg Pol
2025;25FRA206;U21_OPEN;M;SAUT;FRA|2003|DUPLAN FRIBOURG POL;MATCH;RESULTS_INCOMPLETE_SUSPECTED;OPEN;OPEN;OPEN;OPEN;DUPLAN FRIBOURG Pol;Duplan-Fribourg Pol
2025;25FRA206;U21_OPEN;M;SLALOM;FRA|2003|DUPLAN FRIBOURG POL;MATCH;RESULTS_INCOMPLETE_SUSPECTED;OPEN;OPEN;OPEN;OPEN;DUPLAN FRIBOURG Pol;Duplan-Fribourg Pol
2025;25FRA206;U21_OPEN;M;FIGURES;FRA|1964|DUPLAN GUILLAUME;MATCH;RESULTS_INCOMPLETE_SUSPECTED;OPEN;OPEN;OPEN;OPEN;DUPLAN Guillaume;Duplan Guillaume
2025;25FRA206;U21_OPEN;M;SAUT;FRA|1964|DUPLAN GUILLAUME;MATCH;RESULTS_INCOMPLETE_SUSPECTED;OPEN;OPEN;OPEN;OPEN;DUPLAN Guillaume;Duplan Guillaume
2025;25FRA206;U21_OPEN;M;SLALOM;FRA|1986|LAFORET THOMAS;MATCH;RESULTS_INCOMPLETE_SUSPECTED;OPEN;OPEN;OPEN;OPEN;LAFORET Thomas;Laforet Thomas
2025;25FRA206;U21_OPEN;M;SLALOM;FRA|2001|ROUSSELOT NICOLAS;MATCH;RESULTS_INCOMPLETE_SUSPECTED;OPEN;OPEN;OPEN;OPEN;ROUSSELOT Nicolas;Rousselot Nicolas
2025;25FRA206;U21_OPEN;M;FIGURES;FRA|2007|DUPLAN FRIBOURG TRISTAN;MATCH;RESULTS_INCOMPLETE_SUSPECTED;U21;U21;U21;U21;DUPLAN FRIBOURG Tristan;Duplan Fribourg Tristan
2025;25FRA206;U21_OPEN;M;SLALOM;FRA|2005|FAUTREL SEBASTIEN;MATCH;RESULTS_INCOMPLETE_SUSPECTED;U21;U21;U21;U21;FAUTREL Sébastien;Fautrel Sbastien
2025;25FRA206;U21_OPEN;M;FIGURES;FRA|2007|GERMAIN PIERRE LOUIS;MATCH;RESULTS_INCOMPLETE_SUSPECTED;U21;U21;U21;U21;GERMAIN Pierre Louis;Germain Pierre Louis
2025;25FRA206;U21_OPEN;M;SLALOM;FRA|2007|GERMAIN PIERRE LOUIS;MATCH;RESULTS_INCOMPLETE_SUSPECTED;U21;U21;U21;U21;GERMAIN Pierre Louis;Germain Pierre Louis
2025;25FRA206;U21_OPEN;M;FIGURES;FRA|2005|LAVAU CLARENS;MATCH;RESULTS_INCOMPLETE_SUSPECTED;U21;U21;U21;U21;LAVAU Clarens;Lavau Clarens
2025;25FRA206;U21_OPEN;M;SAUT;FRA|2005|LAVAU CLARENS;MATCH;RESULTS_INCOMPLETE_SUSPECTED;U21;U21;U21;U21;LAVAU Clarens;Lavau Clarens
2025;25FRA206;U21_OPEN;M;SLALOM;FRA|2005|LAVAU CLARENS;MATCH;RESULTS_INCOMPLETE_SUSPECTED;U21;U21;U21;U21;LAVAU Clarens;Lavau Clarens
2025;25FRA206;U21_OPEN;M;SAUT;FRA|2004|MORIN ANTOINE;MATCH;RESULTS_INCOMPLETE_SUSPECTED;U21;U21;U21;U21;MORIN Antoine;Morin Antoine
2025;25FRA206;U21_OPEN;M;FIGURES;FRA|2004|NOTAT HUGO;MATCH;RESULTS_INCOMPLETE_SUSPECTED;U21;U21;U21;U21;NOTAT Hugo;Notat Hugo
2025;25FRA206;U21_OPEN;M;SAUT;FRA|2004|NOTAT HUGO;MATCH;RESULTS_INCOMPLETE_SUSPECTED;U21;U21;U21;U21;NOTAT Hugo;Notat Hugo
2025;25FRA206;U21_OPEN;M;SLALOM;FRA|2004|NOTAT HUGO;MATCH;RESULTS_INCOMPLETE_SUSPECTED;U21;U21;U21;U21;NOTAT Hugo;Notat Hugo
